product_id,cover_url,avail_ids,avail_urls
106660557,https://cdn.modesens.com/availability/khaite-ny-loop-sandals-black-101248946?w=400,a101784243;a98919579;a103820001;a99758342,https://modesens.cn/product/avail/101784243/getlink/;https://modesens.cn/product/avail/98919579/getlink/;https://modesens.cn/product/avail/103820001/getlink/;https://modesens.cn/product/avail/99758342/getlink/
112376057,https://cdn.modesens.com/availability/chloe-summer-banana-tote-bag-summery-beige-104465822?w=400,a106931434;a101580295;a103320437;a104465822,https://modesens.cn/product/avail/106931434/getlink/;https://modesens.cn/product/avail/101580295/getlink/;https://modesens.cn/product/avail/103320437/getlink/;https://modesens.cn/product/avail/104465822/getlink/
36984599,https://cdn.modesens.com/availability/44169122?w=400,a80405167;a80564720;a59249943;a97822975,https://modesens.cn/product/avail/80405167/getlink/;https://modesens.cn/product/avail/80564720/getlink/;https://modesens.cn/product/avail/59249943/getlink/;https://modesens.cn/product/avail/97822975/getlink/
106657391,https://cdn.modesens.com/availability/chloe-ride-small-flap-crossbody-bag-in-calfskin-black-99771754?w=400,a101787984;a103817726;a101261143;a101131479,https://modesens.cn/product/avail/101787984/getlink/;https://modesens.cn/product/avail/103817726/getlink/;https://modesens.cn/product/avail/101261143/getlink/;https://modesens.cn/product/avail/101131479/getlink/
21158695,https://cdn.modesens.com/availability/25609212_1?w=400,a35082383;a58525092;a25283698;a25281817,https://modesens.cn/product/avail/35082383/getlink/;https://modesens.cn/product/avail/58525092/getlink/;https://modesens.cn/product/avail/25283698/getlink/;https://modesens.cn/product/avail/25281817/getlink/
105465877,https://cdn.modesens.com/availability/khaite-selly-silk-top-pink-91045689?w=400,a97652049;a105639499;a98964319;a91045689,https://modesens.cn/product/avail/97652049/getlink/;https://modesens.cn/product/avail/105639499/getlink/;https://modesens.cn/product/avail/98964319/getlink/;https://modesens.cn/product/avail/91045689/getlink/
104826776,https://cdn.modesens.com/availability/victoria-beckham-draped-knot-sleeveless-mid-length-dress-cyan-101801232?w=400,a101878825;a98735388;a98715289;a98714944,https://modesens.cn/product/avail/101878825/getlink/;https://modesens.cn/product/avail/98735388/getlink/;https://modesens.cn/product/avail/98715289/getlink/;https://modesens.cn/product/avail/98714944/getlink/
110141509,https://cdn.modesens.com/availability/balmain-short-black-fitted-dress-with-buttons-103191156?w=400,a101785113;a103814252;a99157037;a97939654,https://modesens.cn/product/avail/101785113/getlink/;https://modesens.cn/product/avail/103814252/getlink/;https://modesens.cn/product/avail/99157037/getlink/;https://modesens.cn/product/avail/97939654/getlink/
111926058,https://cdn.modesens.com/availability/self-portrait-fine-lace-midi-dress-blue-103544740?w=400,a104333277;a104028932;a103544740;a105140270,https://modesens.cn/product/avail/104333277/getlink/;https://modesens.cn/product/avail/104028932/getlink/;https://modesens.cn/product/avail/103544740/getlink/;https://modesens.cn/product/avail/105140270/getlink/
111924406,https://cdn.modesens.com/availability/zimmermann-illuminate-tulle-dress-with-embroidery-and-drapery-beige-104960547?w=400,a104734331;a104096400;a103993885;a104002770,https://modesens.cn/product/avail/104734331/getlink/;https://modesens.cn/product/avail/104096400/getlink/;https://modesens.cn/product/avail/103993885/getlink/;https://modesens.cn/product/avail/104002770/getlink/
96240687,https://cdn.modesens.com/availability/self-portrait-boucle-knitted-dress-multicolor-89175208?w=400,a101775488;a89983827;a88108365;a100521388,https://modesens.cn/product/avail/101775488/getlink/;https://modesens.cn/product/avail/89983827/getlink/;https://modesens.cn/product/avail/88108365/getlink/;https://modesens.cn/product/avail/100521388/getlink/
111924811,https://cdn.modesens.com/availability/self-portrait-gold-metallic-jacquard-mini-dress-gold-98952132?w=400,a101784826;a98745313;a98952132;a103809930,https://modesens.cn/product/avail/101784826/getlink/;https://modesens.cn/product/avail/98745313/getlink/;https://modesens.cn/product/avail/98952132/getlink/;https://modesens.cn/product/avail/103809930/getlink/
105942761,https://cdn.modesens.com/availability/staud-wells-dress-bordeaux-toile-99850344?w=400,a106916029;a99850344;a99528371;a100567704,https://modesens.cn/product/avail/106916029/getlink/;https://modesens.cn/product/avail/99850344/getlink/;https://modesens.cn/product/avail/99528371/getlink/;https://modesens.cn/product/avail/100567704/getlink/
111853566,https://cdn.modesens.com/availability/balmain-single-breasted-tweed-blazer-dress-women-black-104891268?w=400,a90194866;a98823967;a90517491;a90383174,https://modesens.cn/product/avail/90194866/getlink/;https://modesens.cn/product/avail/98823967/getlink/;https://modesens.cn/product/avail/90517491/getlink/;https://modesens.cn/product/avail/90383174/getlink/
108303461,https://cdn.modesens.com/availability/zimmermann-silk-wrap-mini-dress-rosa-99373900?w=400,a101786009;a103896616;a99530856;a99373900,https://modesens.cn/product/avail/101786009/getlink/;https://modesens.cn/product/avail/103896616/getlink/;https://modesens.cn/product/avail/99530856/getlink/;https://modesens.cn/product/avail/99373900/getlink/
109582629,https://cdn.modesens.com/availability/self-portrait-polka-dot-satin-midi-dress-blue-102820249?w=400,,
103518730,https://cdn.modesens.com/availability/zimmermann-crush-cutout-linen-and-silk-organza-midi-dress-peach-lace-print-99157137?w=400,,
109013316,https://cdn.modesens.com/availability/chloe-long-silk-dress-with-flared-skirt-and-ruffled-straps-102067041?w=400,,
112368227,https://cdn.modesens.com/availability/self-portrait-satin-dress-with-3d-flowers-beige-105403189?w=400,a101785014;a97825591;a103812108;a99940958,https://modesens.cn/product/avail/101785014/getlink/;https://modesens.cn/product/avail/97825591/getlink/;https://modesens.cn/product/avail/103812108/getlink/;https://modesens.cn/product/avail/99940958/getlink/
110422188,https://cdn.modesens.com/availability/zimmermann-dawning-floral-silk-and-linen-corset-dress-multicoloured-103790673?w=400,a104335419;a103471419;a103790673;a104248988,https://modesens.cn/product/avail/104335419/getlink/;https://modesens.cn/product/avail/103471419/getlink/;https://modesens.cn/product/avail/103790673/getlink/;https://modesens.cn/product/avail/104248988/getlink/
106843567,https://cdn.modesens.com/availability/jean-paul-gaultier-long-sleeved-dress-blue-99953483?w=400,a101100056;a100910033;a100274710;a100114454,https://modesens.cn/product/avail/101100056/getlink/;https://modesens.cn/product/avail/100910033/getlink/;https://modesens.cn/product/avail/100274710/getlink/;https://modesens.cn/product/avail/100114454/getlink/
